id,v_type,k,v
4449359089,<type 'str'>,opening_hours,Mo-Sa 22:00-05:00
4449359090,<type 'str'>,addr:street,Neeladri Road
4449359090,<type 'str'>,amenity,bank
4449359090,<type 'str'>,name,SBI in Touch
4449359090,<type 'str'>,name:en,SBI in Touch
4449359189,<type 'str'>,amenity,bank
4449359189,<type 'str'>,name,Vijaya Bank
4449359189,<type 'str'>,name:en,VIJAYA BANK
4449359189,<type 'unicode'>,name:kn,ವಿಜಯ ಬ್ಯಾಂಕು
4449360089,<type 'str'>,amenity,bank
4449360089,<type 'str'>,name,IDBI BANK
4449360089,<type 'str'>,name:en,IDBI BANK
4449360090,<type 'str'>,addr:street,1st Cross Road
4449360090,<type 'str'>,name,Adayar Ananda Bhavan
4449360090,<type 'str'>,name:en,Adayar Ananda Bhavan
4449360090,<type 'str'>,shop,confectionery
4450210196,<type 'str'>,addr:city,Bangalore
4450210196,<type 'str'>,addr:housenumber,418
4450210196,<type 'str'>,addr:postcode,560070
4450210196,<type 'str'>,addr:street,9th Main Road
4450210196,<type 'str'>,name,Bata
4450210196,<type 'str'>,shop,shoes
4450210196,<type 'str'>,website,http://bata.in
4450210197,<type 'str'>,addr:city,Bangalore
4450210197,<type 'str'>,addr:housenumber,428
4450210197,<type 'str'>,addr:postcode,560070
4450210197,<type 'str'>,addr:street,24th Cross Road
4450210197,<type 'str'>,amenity,college
4450210197,<type 'str'>,name,MVJ PU College
4453227718,<type 'str'>,addr:city,"Belandur, Bangalore"
4453227718,<type 'str'>,addr:postcode,560103
4453227718,<type 'str'>,addr:street,"Bangalore Central, Outer Ring Road, Bellandur, Bangalore"
4453227718,<type 'str'>,amenity,restaurant
4453227718,<type 'str'>,cuisine,regional
4453227718,<type 'str'>,delivery,yes
4453227718,<type 'str'>,name,kfc
4453227718,<type 'str'>,opening_hours,11:00-23:00
4453227718,<type 'str'>,phone,08033994444
4453227718,<type 'str'>,smoking,no
4453227718,<type 'str'>,takeaway,yes
4454837890,<type 'str'>,amenity,pharmacy
4454837890,<type 'str'>,name,Arpitha Medicals
4454837890,<type 'str'>,name:en,Arpitha Medicals
4454873789,<type 'str'>,amenity,bank
4454873789,<type 'str'>,name,Corporation Bank
4454873789,<type 'str'>,name:en,Corporation Bank
4454874189,<type 'str'>,amenity,bank
4454874189,<type 'str'>,name,State Bank of India
4454874189,<type 'str'>,name:en,State Bank of India
4454874289,<type 'str'>,amenity,atm
4454874289,<type 'str'>,operator,Bank of Baroda
4455261200,<type 'str'>,addr:street,25th Main
4455261200,<type 'str'>,name,Lassi
4455261200,<type 'str'>,name:en,Lassi
4455261200,<type 'str'>,shop,beverages
4455548989,<type 'str'>,amenity,post_box
4455548989,<type 'str'>,name,BlueDart & DHL
4455548989,<type 'str'>,name:en,BlueDart & DHL
4455965986,<type 'str'>,addr:city,Bangalore
4455965986,<type 'str'>,addr:postcode,560025
4455965986,<type 'str'>,addr:street,Museum Road
4455965986,<type 'str'>,amenity,school
4455965986,<type 'str'>,name,St Joseph Boys High School
4455965987,<type 'str'>,addr:city,Bangalore
4455965987,<type 'str'>,addr:postcode,560025
4455965987,<type 'str'>,addr:street,Museum Road
4455965987,<type 'str'>,leisure,sports_centre
4455965987,<type 'str'>,name,St Joseph Sports & Gym Centre
4455967178,<type 'str'>,addr:city,Bangalore
4455967178,<type 'str'>,addr:postcode,560025
4455967178,<type 'str'>,addr:street,Museum Road
4455967178,<type 'str'>,amenity,restaurant
4455967178,<type 'str'>,name,Canteen
4455967989,<type 'str'>,amenity,library
4455967989,<type 'str'>,name,Library
4456223691,<type 'str'>,addr:housenumber,CMS Annex 319
4456223691,<type 'str'>,addr:postcode,560078
4456223691,<type 'str'>,addr:street,17th Cross Road
4456223691,<type 'str'>,amenity,school
4456223691,<type 'str'>,email,bschool@cms.ac.in
4456223691,<type 'str'>,name,"CMS Business School, Jain University"
4456223691,<type 'str'>,name:en,"CMS Business School, Jain University"
4456223691,<type 'str'>,opening_hours,Mo-Fr 09:00-17:00
4456223691,<type 'str'>,phone,8043430400
4456223691,<type 'str'>,website,http://www.bschool.cms.ac.in
4456269594,<type 'str'>,addr:postcode,560062
4456269594,<type 'str'>,addr:street,Chunchagatta Main Raod
4456269594,<type 'str'>,name,Bhuvaneshwari Traders
4456269594,<type 'str'>,name:en,Bhuvaneshwari Traders
4456269594,<type 'str'>,shop,department_store
4456280292,<type 'str'>,amenity,school
4456280292,<type 'str'>,name,RMS International School
4456280292,<type 'str'>,name:en,RMS International School
4456280393,<type 'str'>,addr:street,Kanakapura Road
4456280393,<type 'str'>,amenity,bank
4456280393,<type 'str'>,name,Indian Overseas Bank
4456280393,<type 'str'>,name:en,Indian Overseas Bank
4456310690,<type 'str'>,amenity,clinic
4456310690,<type 'str'>,name,Government Hospital
4456310690,<type 'str'>,name:en,Government Hospital
4456310690,<type 'unicode'>,name:kn,ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ
4456310691,<type 'str'>,amenity,fuel
4456310691,<type 'str'>,name,Shell
4456310691,<type 'str'>,name:en,Shell
4456317690,<type 'str'>,amenity,fast_food
4456317690,<type 'str'>,name,Surabhi Veg
4456317690,<type 'str'>,name:en,Surabhi Veg
4456317691,<type 'str'>,addr:street,Amruth Nagar Main Road
4456317691,<type 'str'>,amenity,pharmacy
4456317691,<type 'str'>,name,Shyamala Medicals
4456317691,<type 'str'>,name:en,Shyamala Medicals
4456317692,<type 'str'>,amenity,atm
4456317692,<type 'str'>,opening_hours,24/7
4456317692,<type 'str'>,operator,State Bank of India
4456336990,<type 'str'>,amenity,atm
4456336990,<type 'str'>,opening_hours,24/7
4456336990,<type 'str'>,operator,ICICI Bank
4456336991,<type 'str'>,addr:street,Amruth Nagar Main Road
4456336991,<type 'str'>,amenity,fast_food
4456336991,<type 'str'>,name,Thindi Potha
4456336991,<type 'str'>,name:en,Thindi Potha
4456338990,<type 'str'>,addr:street,Kanakapura Road
4456338990,<type 'str'>,amenity,school
4456338990,<type 'str'>,name,NIIT
4456338990,<type 'str'>,name:en,NIIT
4456339090,<type 'str'>,addr:street,Kanakapura Road
4456339090,<type 'str'>,amenity,clinic
4456339090,<type 'str'>,name,Sri Sai Ram Hospital
4456339090,<type 'str'>,name:en,Sri Sai Ram Hospital
4456339091,<type 'str'>,addr:street,Kanakapura Road
4456339091,<type 'str'>,amenity,restaurant
4456339091,<type 'str'>,cuisine,indian
4456339091,<type 'str'>,name,Athithi Grand
4456339091,<type 'str'>,name:en,Athithi Grand
4456342889,<type 'str'>,addr:street,Kanakapura Road
4456342889,<type 'str'>,amenity,clinic
4456342889,<type 'str'>,name,Diabetacare
4456342889,<type 'str'>,name:en,Diabetacare
4456343089,<type 'str'>,addr:street,Kanakapura Road
4456343089,<type 'str'>,name,Magnum Honda
4456343089,<type 'str'>,name:en,Magnum Honda
4456343089,<type 'str'>,shop,car
4456343389,<type 'str'>,addr:street,Kanakapura Road
4456343389,<type 'str'>,name,Garuda Maruti
4456343389,<type 'str'>,name:en,Garuda Maruti
4456343389,<type 'str'>,shop,car
4456346090,<type 'str'>,amenity,atm
4456346090,<type 'str'>,opening_hours,24/7
4456346090,<type 'str'>,operator,Karnataka Bank
4456367790,<type 'str'>,addr:street,Amruth Nagar Main Road
4456367790,<type 'str'>,name,Kaggi's
4456367790,<type 'str'>,name:en,Kaggi's
4456367790,<type 'str'>,shop,bakery
4456370889,<type 'str'>,name,Aurick Boutique
4456370889,<type 'str'>,name:en,Aurick Boutique
4456370889,<type 'str'>,tourism,hotel
4456480191,<type 'str'>,amenity,community_centre
4456480191,<type 'str'>,name,GNR Kalyana Mantapa
4456480191,<type 'str'>,name:en,GNR Kalyana Mantapa
4456532689,<type 'str'>,addr:street,Amruth Nagar Main Road
4456532689,<type 'str'>,name,Sub registrar Office
4456532689,<type 'str'>,name:en,Sub registrar Office
4456532689,<type 'str'>,office,government
4456678391,<type 'str'>,name,Mahalakshmi Provision Store
4456678391,<type 'str'>,name:en,Mahalakshmi Provision Store
4456678391,<type 'str'>,shop,department_store
4456683292,<type 'str'>,leisure,pitch
4456700791,<type 'str'>,addr:street,Chunchagatta Main Raod
4456700791,<type 'str'>,shop,greengrocer
4456706991,<type 'str'>,addr:street,Chunchagatta Main Raod
4456706991,<type 'str'>,shop,greengrocer
4456744390,<type 'str'>,amenity,place_of_worship
4456744390,<type 'str'>,name,Temple
4456744390,<type 'str'>,name:en,Temple
4456744391,<type 'str'>,addr:street,Chunchagatta Main Raod
4456744391,<type 'str'>,shop,greengrocer
4456766989,<type 'str'>,amenity,community_centre
4456766989,<type 'str'>,name,Soudhamini Kalyana Mantapa
4456766989,<type 'str'>,name:en,Soudhamini Kalyana Mantapa
4456801277,<type 'str'>,amenity,community_centre
4456801277,<type 'str'>,name,Ambedkar Community Computer Center(AC3)
4456801277,<type 'str'>,website,http://slumdweller.wikispaces.com/
4457272193,<type 'str'>,amenity,restaurant
4457272193,<type 'str'>,name,Chakum Chukum
4457272194,<type 'str'>,name,G K Vale
4457272194,<type 'str'>,shop,photo
4457272195,<type 'str'>,amenity,restaurant
4457272195,<type 'str'>,cuisine,south_indian
4457272195,<type 'str'>,name,Kadai Crust
4457272196,<type 'str'>,name,Kilol
4457272196,<type 'str'>,shop,clothes
4457272197,<type 'str'>,name,Kryolan - Professional Make-up
4457272197,<type 'str'>,shop,beauty
4457272198,<type 'str'>,name,Mirador
4457272198,<type 'str'>,shop,furniture
4457272199,<type 'str'>,name,Pots & Pans
4457272199,<type 'str'>,shop,houseware
4457282875,<type 'str'>,name,Bata
4457282875,<type 'str'>,shop,shoes
4457282876,<type 'str'>,amenity,clinic
4457282876,<type 'str'>,name,Clumax diagnostics
4457282877,<type 'str'>,name,Foot in
4457282877,<type 'str'>,shop,shoes
4457282878,<type 'str'>,amenity,restaurant
4457282878,<type 'str'>,cuisine,north_indian
4457282878,<type 'str'>,name,Ghar Ki Thali
4457282879,<type 'str'>,amenity,restaurant
4457282879,<type 'str'>,cuisine,Rajasthan
4457282879,<type 'str'>,name,NH 8
4457282880,<type 'str'>,name,Oppo
4457282880,<type 'str'>,shop,mobile_phone
4457286915,<type 'str'>,amenity,restaurant
4457286915,<type 'str'>,cuisine,Chettinad
4457286915,<type 'str'>,name,Aathurar's
4457286916,<type 'str'>,amenity,fast_food
4457286916,<type 'str'>,name,Anand Fast Food
4457286917,<type 'str'>,amenity,fast_food
4457286917,<type 'str'>,name,Lassi Shop
4457286918,<type 'str'>,amenity,fast_food
4457286918,<type 'str'>,cuisine,french
4457286918,<type 'unicode'>,name,Le Casse Croûte
4457286918,<type 'str'>,name:en,le casse croute
4457286918,<type 'str'>,takeaway,only
4457286919,<type 'str'>,amenity,restaurant
4457286919,<type 'str'>,name,The Waffle House
4457286920,<type 'str'>,name,Vinayaka stores
4457286920,<type 'str'>,shop,convenience
4457286921,<type 'str'>,amenity,atm
4457286921,<type 'str'>,operator,ICICI
4457288415,<type 'str'>,name,Creation Tailors
4457288415,<type 'str'>,shop,tailor
4457288416,<type 'str'>,name,SK provisions
4457288416,<type 'str'>,shop,convenience
4457339389,<type 'str'>,amenity,atm
4457339389,<type 'str'>,opening_hours,24/7
4457339389,<type 'str'>,operator,Standard Chartered Bank
4457339489,<type 'str'>,amenity,restaurant
4457339489,<type 'str'>,cuisine,kebab;grill
4457339489,<type 'str'>,name,Empire
4457339489,<type 'str'>,name:en,Empire
4457713692,<type 'str'>,name,Just Bake
4457713692,<type 'str'>,name:en,Just Bake
4457713692,<type 'str'>,shop,bakery
4457715091,<type 'str'>,amenity,atm
4457715091,<type 'str'>,opening_hours,24/7
4457715091,<type 'str'>,operator,South Indian Bank
4457715192,<type 'str'>,amenity,atm
4457715192,<type 'str'>,opening_hours,24/7
4457715192,<type 'str'>,operator,Bank of Baroda
4457765089,<type 'str'>,amenity,atm
4457765089,<type 'str'>,opening_hours,24/7
4457765089,<type 'str'>,operator,Federal Bank
4458781601,<type 'str'>,amenity,fast_food
4458781601,<type 'str'>,cuisine,steak_house;mediterranean;italian
4458781601,<type 'str'>,name,Casa Blanca
4458781601,<type 'str'>,name:en,Casa Blanca
4463038191,<type 'str'>,addr:street,Amruth Nagar Main Road
4463038191,<type 'str'>,amenity,dentist
4463038191,<type 'str'>,name,Specialist's Dental Clinic
4463038191,<type 'str'>,name:en,Specialist's Dental Clinic
4463038192,<type 'str'>,addr:street,3rd Main Road
4463038192,<type 'str'>,leisure,fitness_centre
4463038192,<type 'str'>,name,Gym Way
4463038192,<type 'str'>,name:en,Gym Way
4463107591,<type 'str'>,amenity,atm
4463107591,<type 'str'>,opening_hours,24/7
4463107591,<type 'str'>,operator,Karnataka Bank
4463113489,<type 'str'>,amenity,atm
4463113489,<type 'str'>,opening_hours,24/7
4463113489,<type 'str'>,operator,Canara Bank
4463113589,<type 'str'>,amenity,atm
4463113589,<type 'str'>,opening_hours,24/7
4463113589,<type 'str'>,operator,Canara Bank
4463280393,<type 'str'>,name,vardaman
4463280393,<type 'str'>,name:en,vardaman
4463280393,<type 'str'>,shop,hardware
4463865291,<type 'str'>,addr:postcode,560001
4463865291,<type 'str'>,addr:street,"Naveen Complex Building,MG Road"
4463865291,<type 'str'>,amenity,bank
4463865291,<type 'str'>,name,Canara Bank Head office Annexxe
4463865291,<type 'str'>,name:en,Canara Bank Head office Annexxe
4463865291,<type 'str'>,opening_hours,Mo-Sa 22:00-06:00
4464435191,<type 'str'>,addr:street,Jayanagar 3rd block
4464435191,<type 'str'>,amenity,cafe
4464435191,<type 'str'>,cuisine,coffee_shop;burger;american
4464435191,<type 'str'>,name,Java City Jayanagar
4464435191,<type 'str'>,name:en,Java City Jayanagar
4464435191,<type 'str'>,opening_hours,Mo-Su 11:00-22:00
4466385493,<type 'str'>,addr:housenumber,67
4466385493,<type 'str'>,addr:postcode,560095
4466385493,<type 'str'>,addr:street,2 D Main
4466385493,<type 'str'>,amenity,post_office
4466385493,<type 'str'>,email,shintojoseph55@gmail.com
4466385493,<type 'str'>,internet_access,wlan
4466385493,<type 'str'>,name,Koramangala
4466385493,<type 'str'>,name:hi,Koramangala
4466385493,<type 'unicode'>,name:kn,ಕೋರಮಂಗಲ
4466385493,<type 'str'>,opening_hours,24/7
4466385493,<type 'str'>,operator,Herbalife products
4466385493,<type 'str'>,phone,9663727834
4470676091,<type 'str'>,leisure,garden
4470676091,<type 'str'>,name,Kaikondrahalli Butterfly Garden
4470676091,<type 'str'>,name:en,Kaikondrahalli Butterfly Garden
4470679191,<type 'str'>,amenity,atm
4470703091,<type 'str'>,amenity,theatre
4470703091,<type 'str'>,name,Amphitheatre
4470703091,<type 'str'>,name:en,Amphitheatre
4470703092,<type 'str'>,amenity,toilets
4470962689,<type 'str'>,amenity,atm
4470962689,<type 'str'>,opening_hours,24/7
4470962689,<type 'str'>,operator,Axis Bank
4472318420,<type 'str'>,amenity,police
4472324191,<type 'str'>,amenity,atm
4472324191,<type 'str'>,opening_hours,24/7
4472324191,<type 'str'>,operator,State Bank
4472344002,<type 'str'>,addr:housenumber,9
4472344002,<type 'str'>,addr:street,3rd Cross Road
4472344002,<type 'str'>,amenity,restaurant
4472344002,<type 'str'>,name,Hitel Tadka
4472344002,<type 'str'>,name:en,Hitel Tadka
4472358301,<type 'str'>,name,Corporator Office
4472358301,<type 'str'>,name:en,Corporator Office
4472358301,<type 'str'>,tourism,attraction
4472369094,<type 'str'>,amenity,kindergarten
4472369094,<type 'str'>,name,Jacobs Ladder
4472369094,<type 'str'>,name:en,Jacobs Ladder
4472371591,<type 'str'>,amenity,school
4472371591,<type 'str'>,name,Sri Ravishankar Vidya Mandir
4472371591,<type 'str'>,name:en,Sri Ravishankar Vidya Mandir
4472375195,<type 'str'>,name,Deepa Student Nurses Hostel
4472375195,<type 'str'>,name:en,Deepa Student Nurses Hostel
4472375195,<type 'str'>,tourism,hostel
4472375492,<type 'str'>,amenity,community_centre
4472375492,<type 'str'>,name,Kannada Samskreeta Mahila Koota
4472375492,<type 'str'>,name:en,Kannada Samskreeta Mahila Koota
4472518690,<type 'str'>,addr:housenumber,69
4472518690,<type 'str'>,addr:street,1st Cross Road
4472518690,<type 'str'>,name,Congress Office
4472518690,<type 'str'>,name:en,Congress Office
4472518690,<type 'str'>,office,government
4473329414,<type 'str'>,amenity,restaurant
4473329414,<type 'str'>,cuisine,indian
4473329414,<type 'str'>,name,Nagarjuna
4473329414,<type 'unicode'>,name:kn,ನಾಗಾರ್ಜುನ
4474486980,<type 'str'>,addr:city,Kaikondrahalli
4474486980,<type 'str'>,addr:postcode,560103
4474486980,<type 'str'>,addr:street,Sarjapur Road
4474486980,<type 'str'>,building,apartments
4474486980,<type 'str'>,building:levels,5
4474486980,<type 'str'>,name,Bren Paddington
4474511491,<type 'str'>,amenity,atm
4474511491,<type 'str'>,opening_hours,24/7
4474511491,<type 'str'>,operator,State Bank of India
4474601853,<type 'str'>,name,Devarabisanahalli
4474601853,<type 'unicode'>,name:kn,ದೇವರಬೀಸನಹಳ್ಳಿ
4474601853,<type 'str'>,place,neighbourhood
4474681187,<type 'str'>,amenity,place_of_worship
4474681187,<type 'str'>,natural,tree
4474702395,<type 'str'>,amenity,school
4474702395,<type 'str'>,name,Government Primary School
4474702395,<type 'str'>,name:en,Government Primary School
4474702395,<type 'unicode'>,name:kn,ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ
4474702690,<type 'str'>,amenity,place_of_worship
4474702690,<type 'str'>,natural,tree
4474702690,<type 'str'>,religion,hindu
4474703097,<type 'str'>,amenity,drinking_water
4474703097,<type 'str'>,name,Tap
4474703097,<type 'str'>,name:en,Tap
4474721690,<type 'str'>,craft,tailor
4474721690,<type 'str'>,name,New Stitch Designer Boutique
4474721690,<type 'str'>,name:en,New Stitch Designer Boutique
4474721691,<type 'str'>,shop,butcher
4474721692,<type 'str'>,shop,convenience
4474724791,<type 'str'>,name,Thirumala Bakery
4474724791,<type 'str'>,name:en,Thirumala Bakery
4474724791,<type 'str'>,shop,bakery
4474724792,<type 'str'>,shop,convenience
4474725290,<type 'str'>,name,Balaji Tours and Travels
4474725290,<type 'str'>,name:en,Balaji Tours and Travels
